family,instance,formulation,solver,iteration,ub,lb,lp_obj,n_col,n_row,n_slk,added_col,removed_col,added_cut,removed_cut,col_committed,t_lp,t_pricing,t_separation,t_iter,t_acc
grid,grid10,tree,copt-cpu,19,inf,163970000.0,164160000.0,4976,1027,0,468,536,7,9,True,0.232,0.002,0.001,0.24,2.641
grid,grid10,tree,copt-cpu,20,inf,164030000.0,164140000.0,4928,1029,0,452,500,6,4,True,0.218,0.002,0.001,0.226,2.866
grid,grid10,tree,copt-cpu,21,inf,164050000.0,164130000.0,4880,1025,0,438,486,3,7,True,0.23,0.002,0.001,0.239,3.105
grid,grid10,tree,copt-cpu,22,inf,164080000.0,164120000.0,4824,1027,0,406,462,5,3,True,0.235,0.002,0.001,0.243,3.349
grid,grid10,tree,copt-cpu,23,inf,164090000.0,164120000.0,4723,1024,0,385,486,4,7,True,0.243,0.002,0.001,0.25,3.599
grid,grid10,tree,copt-cpu,24,inf,164100000.0,164110000.0,4645,1022,0,357,435,1,3,True,0.243,0.002,0.001,0.25,3.849
grid,grid10,tree,copt-cpu,25,inf,164100000.0,164110000.0,4532,1021,0,324,437,5,6,True,0.265,0.002,0.001,0.272,4.121
grid,grid10,tree,copt-cpu,26,inf,164110000.0,164110000.0,4429,1019,0,287,390,1,3,True,0.253,0.002,0.001,0.26,4.381
grid,grid10,tree,copt-cpu,27,inf,164110000.0,164110000.0,4333,1018,0,232,328,1,2,True,0.245,0.002,0.001,0.253,4.634
grid,grid10,tree,copt-cpu,28,inf,164110000.0,164110000.0,4218,1016,0,155,270,1,3,True,0.258,0.002,0.001,0.265,4.9
grid,grid10,tree,copt-cpu,29,164110000.0,164110000.0,164110000.0,4218,1016,0,74,0,0,0,False,0.236,0.002,0.001,0.239,5.138
grid,grid10,tree,copt-gpu,1,inf,162210000.0,59300.0,1186,593,593,0,0,0,0,True,0.327,0.004,0.0,0.331,0.331
grid,grid10,tree,copt-gpu,2,inf,162210000.0,593000.0,1186,593,593,0,0,0,0,True,0.029,0.004,0.0,0.033,0.364
grid,grid10,tree,copt-gpu,3,inf,162210000.0,5921600.0,1186,593,590,0,0,0,0,True,0.028,0.004,0.0,0.032,0.396
grid,grid10,tree,copt-gpu,4,inf,162210000.0,55288000.0,1186,593,495,0,0,0,0,True,0.041,0.004,0.0,0.045,0.442
grid,grid10,tree,copt-gpu,5,inf,162210000.0,162180000.0,1186,910,1,0,0,317,0,True,0.029,0.004,0.0,0.034,0.476
grid,grid10,tree,copt-gpu,6,inf,162210000.0,280390000.0,1706,910,271,520,0,0,0,True,0.078,0.002,0.0,0.082,0.558
grid,grid10,tree,copt-gpu,7,inf,162210000.0,763870000.0,2250,913,299,544,0,3,0,True,0.092,0.002,0.0,0.095,0.653
grid,grid10,tree,copt-gpu,8,inf,162210000.0,1370500000.0,2798,924,201,548,0,11,0,True,0.093,0.002,0.0,0.096,0.749
grid,grid10,tree,copt-gpu,9,inf,162210000.0,1303600000.0,3359,965,158,561,0,41,0,True,0.119,0.002,0.0,0.123,0.872
grid,grid10,tree,copt-gpu,10,inf,162210000.0,982120000.0,3923,1010,105,564,0,45,0,True,0.125,0.002,0.0,0.129,1.001
grid,grid10,tree,copt-gpu,11,inf,162210000.0,165110000.0,4393,986,0,557,87,60,84,True,0.239,0.002,0.0,0.244,1.244
grid,grid10,tree,copt-gpu,12,inf,162850000.0,164630000.0,4669,1017,0,539,263,33,2,True,0.165,0.002,0.0,0.17,1.414
grid,grid10,tree,copt-gpu,13,inf,163350000.0,164490000.0,4925,1033,0,532,276,17,1,True,0.169,0.002,0.001,0.175,1.589
grid,grid10,tree,copt-gpu,14,inf,163550000.0,164390000.0,5140,1046,0,524,309,13,0,True,0.181,0.002,0.0,0.185,1.774
grid,grid10,tree,copt-gpu,15,inf,163740000.0,164320000.0,5264,1050,0,510,386,13,9,True,0.193,0.002,0.001,0.199,1.973
grid,grid10,tree,copt-gpu,16,inf,163810000.0,164260000.0,5320,1050,0,506,450,8,8,True,0.2,0.002,0.0,0.206,2.179
grid,grid10,tree,copt-gpu,17,inf,163890000.0,164220000.0,5136,1038,0,492,676,7,19,True,0.206,0.002,0.001,0.212,2.39
grid,grid10,tree,copt-gpu,18,inf,163980000.0,164180000.0,5038,1027,0,469,567,6,17,True,0.226,0.002,0.001,0.232,2.622
grid,grid10,tree,copt-gpu,19,inf,163980000.0,164150000.0,4995,1021,0,487,530,4,10,True,0.191,0.002,0.001,0.197,2.819
grid,grid10,tree,copt-gpu,20,inf,164030000.0,164140000.0,4944,1022,0,445,496,4,3,True,0.208,0.002,0.001,0.214,3.032
grid,grid10,tree,copt-gpu,21,inf,164050000.0,164130000.0,4873,1019,0,428,499,5,8,True,0.218,0.002,0.001,0.224,3.256
grid,grid10,tree,copt-gpu,22,inf,164080000.0,164120000.0,4779,1016,0,385,479,3,6,True,0.221,0.002,0.001,0.226,3.482
grid,grid10,tree,copt-gpu,23,inf,164080000.0,164120000.0,4694,1014,0,411,496,4,6,True,0.19,0.002,0.001,0.195,3.678
grid,grid10,tree,copt-gpu,24,inf,164090000.0,164110000.0,4610,1016,0,354,438,4,2,True,0.209,0.002,0.001,0.214,3.892
grid,grid10,tree,copt-gpu,25,inf,164100000.0,164110000.0,4520,1019,0,345,435,5,2,True,0.221,0.002,0.001,0.226,4.118
grid,grid10,tree,copt-gpu,26,inf,164110000.0,164110000.0,4477,1017,0,337,380,2,4,True,0.212,0.002,0.0,0.217,4.335
grid,grid10,tree,copt-gpu,27,inf,164110000.0,164110000.0,4407,1015,0,247,317,3,5,True,0.216,0.002,0.001,0.221,4.556
grid,grid10,tree,copt-gpu,28,inf,164110000.0,164110000.0,4260,1014,0,115,262,1,2,True,0.222,0.002,0.0,0.227,4.783
grid,grid10,tree,copt-gpu,29,inf,164110000.0,164110000.0,4092,1012,0,67,235,1,3,True,0.19,0.002,0.0,0.195,4.978
grid,grid10,tree,copt-gpu,30,inf,164110000.0,164110000.0,3937,1012,0,23,178,1,1,True,0.169,0.002,0.0,0.174,5.152
grid,grid10,tree,copt-gpu,31,164110000.0,164110000.0,164110000.0,3937,1012,0,2,0,0,0,False,0.177,0.002,0.001,0.179,5.331
grid,grid10,tree,cuopt,1,inf,162210000.0,59300.0,1186,593,593,0,0,0,0,True,0.505,0.004,0.0,0.509,0.509
grid,grid10,tree,cuopt,2,inf,162210000.0,593000.0,1186,593,593,0,0,0,0,True,0.042,0.004,0.0,0.046,0.556
grid,grid10,tree,cuopt,3,inf,162210000.0,5921600.0,1186,593,590,0,0,0,0,True,0.038,0.004,0.0,0.042,0.598
grid,grid10,tree,cuopt,4,inf,162210000.0,55288000.0,1186,593,495,0,0,0,0,True,0.037,0.004,0.0,0.041,0.639
grid,grid10,tree,cuopt,5,inf,162210000.0,162180000.0,1186,910,1,0,0,317,0,True,0.034,0.004,0.001,0.039,0.678
grid,grid10,tree,cuopt,6,inf,162210000.0,280390000.0,1706,910,271,520,0,0,0,True,0.104,0.002,0.0,0.107,0.786
grid,grid10,tree,cuopt,7,inf,162210000.0,764440000.0,2249,913,298,543,0,3,0,True,0.116,0.002,0.0,0.12,0.906
grid,grid10,tree,cuopt,8,inf,162210000.0,983130000.0,2811,928,166,562,0,15,0,True,0.116,0.002,0.0,0.119,1.025
grid,grid10,tree,cuopt,9,inf,162210000.0,570060000.0,3373,971,73,562,0,43,0,True,0.123,0.002,0.001,0.127,1.152
grid,grid10,tree,cuopt,10,inf,162210000.0,297060000.0,3930,1028,27,557,0,57,0,True,0.164,0.002,0.001,0.167,1.32
grid,grid10,tree,cuopt,11,inf,162210000.0,165110000.0,4410,1078,0,563,83,50,0,True,0.217,0.002,0.001,0.221,1.541
grid,grid10,tree,cuopt,12,inf,162710000.0,164670000.0,4747,1101,0,546,209,23,0,True,0.208,0.002,0.001,0.212,1.753
grid,grid10,tree,cuopt,13,inf,163400000.0,164510000.0,5225,1111,0,541,63,10,0,True,0.185,0.002,0.001,0.189,1.943
grid,grid10,tree,cuopt,14,inf,163630000.0,164400000.0,5666,1126,0,521,80,15,0,True,0.188,0.002,0.001,0.193,2.136
grid,grid10,tree,cuopt,15,inf,163730000.0,164310000.0,6054,1136,0,510,122,10,0,True,0.154,0.002,0.001,0.159,2.294
grid,grid10,tree,cuopt,16,inf,163830000.0,164250000.0,6329,1141,0,506,231,5,0,True,0.159,0.002,0.001,0.163,2.457
grid,grid10,tree,cuopt,17,inf,163890000.0,164210000.0,6657,1143,0,488,160,2,0,True,0.144,0.002,0.001,0.149,2.606
grid,grid10,tree,cuopt,18,inf,163960000.0,164180000.0,7103,1148,0,479,33,5,0,True,0.148,0.002,0.001,0.153,2.758
grid,grid10,tree,cuopt,19,164160000.0,164010000.0,164160000.0,7475,1148,0,445,73,0,0,True,0.149,0.002,0.0,0.153,2.912
grid,grid10,tree,cuopt,20,164160000.0,164030000.0,164140000.0,7730,1151,0,434,179,3,0,True,0.15,0.002,0.001,0.154,3.066
grid,grid10,tree,cuopt,21,164160000.0,164060000.0,164130000.0,8077,1154,0,423,76,3,0,True,0.159,0.002,0.001,0.164,3.23
grid,grid10,tree,cuopt,22,164160000.0,164080000.0,164120000.0,8485,1155,0,408,0,1,0,True,0.163,0.002,0.001,0.167,3.396
grid,grid10,tree,cuopt,23,164160000.0,164090000.0,164120000.0,8786,1156,0,371,70,1,0,True,0.171,0.002,0.001,0.175,3.572
grid,grid10,tree,cuopt,24,164110000.0,164100000.0,164110000.0,9118,1156,0,334,2,0,0,True,0.178,0.002,0.001,0.182,3.754
grid,grid10,tree,cuopt,25,164110000.0,164100000.0,164110000.0,9118,1159,0,311,0,3,0,False,0.178,0.002,0.001,0.181,3.935
grid,grid10,tree,highs,1,inf,162210000.0,59300.0,1186,593,593,0,0,0,0,True,0.015,0.003,0.0,0.019,0.019
grid,grid10,tree,highs,2,inf,162210000.0,593000.0,1186,593,593,0,0,0,0,True,0.013,0.003,0.0,0.017,0.036
grid,grid10,tree,highs,3,inf,162210000.0,5921600.0,1186,593,590,0,0,0,0,True,0.012,0.003,0.0,0.015,0.051
grid,grid10,tree,highs,4,inf,162210000.0,55288000.0,1186,593,495,0,0,0,0,True,0.009,0.003,0.0,0.013,0.064
grid,grid10,tree,highs,5,inf,162210000.0,162180000.0,1186,910,1,0,0,317,0,True,0.008,0.003,0.001,0.011,0.076
grid,grid10,tree,highs,6,inf,162210000.0,280390000.0,1706,910,271,520,0,0,0,True,0.212,0.002,0.001,0.216,0.291
grid,grid10,tree,highs,7,inf,162210000.0,764440000.0,2249,913,298,543,0,3,0,True,0.301,0.002,0.0,0.304,0.595
grid,grid10,tree,highs,8,inf,162210000.0,983130000.0,2811,928,166,562,0,15,0,True,0.362,0.002,0.002,0.366,0.961
grid,grid10,tree,highs,9,inf,162210000.0,570760000.0,3372,971,73,561,0,43,0,True,0.674,0.002,0.001,0.677,1.638
grid,grid10,tree,highs,10,inf,162210000.0,310210000.0,3935,1021,25,563,0,50,0,True,0.703,0.002,0.001,0.707,2.345
grid,grid10,tree,highs,11,inf,162210000.0,165110000.0,4407,982,0,553,81,50,89,True,2.36,0.002,0.001,2.364,4.709
grid,grid10,tree,highs,12,inf,162920000.0,164650000.0,4699,1012,0,543,251,31,1,True,0.979,0.002,0.001,0.984,5.694
grid,grid10,tree,highs,13,inf,163360000.0,164480000.0,4995,1036,0,528,232,25,1,True,0.821,0.002,0.001,0.826,6.519
grid,grid10,tree,highs,14,inf,163550000.0,164400000.0,5217,1045,0,530,308,11,2,True,0.864,0.002,0.001,0.869,7.388
grid,grid10,tree,highs,15,inf,163760000.0,164310000.0,5365,1044,0,520,372,7,8,True,1.119,0.002,0.001,1.124,8.512
grid,grid10,tree,highs,16,inf,163820000.0,164250000.0,5291,1052,0,501,575,16,8,True,1.806,0.002,0.001,1.811,10.324
grid,grid10,tree,highs,17,inf,163930000.0,164210000.0,5133,1035,0,489,647,6,23,True,1.757,0.003,0.001,1.763,12.087
grid,grid10,tree,highs,18,inf,163960000.0,164180000.0,5069,1032,0,486,550,13,16,True,1.576,0.002,0.001,1.581,13.668
grid,grid10,tree,highs,19,inf,164010000.0,164150000.0,4995,1027,0,465,539,7,12,True,1.679,0.004,0.001,1.686,15.354
grid,grid10,tree,highs,20,inf,164030000.0,164140000.0,4928,1027,0,453,520,7,7,True,1.646,0.003,0.001,1.651,17.006
grid,grid10,tree,highs,21,inf,164060000.0,164130000.0,4874,1023,0,426,480,2,6,True,1.626,0.003,0.001,1.631,18.637
grid,grid10,tree,highs,22,inf,164080000.0,164120000.0,4809,1018,0,408,473,1,6,True,1.507,0.003,0.001,1.514,20.151
grid,grid10,tree,highs,23,inf,164090000.0,164120000.0,4758,1020,0,391,442,4,2,True,1.289,0.004,0.001,1.296,21.447
grid,grid10,tree,highs,24,inf,164090000.0,164110000.0,4660,1020,0,357,455,4,4,True,1.429,0.005,0.001,1.437,22.884
grid,grid10,tree,highs,25,inf,164100000.0,164110000.0,4583,1019,0,313,390,1,2,True,1.3,0.005,0.001,1.307,24.191
grid,grid10,tree,highs,26,inf,164110000.0,164110000.0,4473,1017,0,296,406,4,6,True,1.534,0.004,0.001,1.54,25.732
grid,grid10,tree,highs,27,inf,164110000.0,164110000.0,4462,1019,0,274,285,4,2,True,1.501,0.004,0.001,1.507,27.239
grid,grid10,tree,highs,28,inf,164110000.0,164110000.0,4404,1016,0,188,246,1,4,True,1.202,0.004,0.001,1.208,28.447
grid,grid10,tree,highs,29,inf,164110000.0,164110000.0,4228,1015,0,44,220,1,2,True,1.144,0.005,0.001,1.152,29.599
grid,grid10,tree,highs,30,164110000.0,164110000.0,164110000.0,4228,1015,0,67,0,0,0,False,1.044,0.004,0.001,1.049,30.648
grid,grid10,tree,mosek,1,inf,162210000.0,59300.0,1186,593,593,0,0,0,0,True,1.103,0.004,0.0,1.107,1.107
grid,grid10,tree,mosek,2,inf,162210000.0,593000.0,1186,593,593,0,0,0,0,True,0.0,0.004,0.0,0.005,1.112
grid,grid10,tree,mosek,3,inf,162210000.0,5921600.0,1186,593,590,0,0,0,0,True,0.001,0.004,0.0,0.004,1.116
grid,grid10,tree,mosek,4,inf,162210000.0,55288000.0,1186,593,495,0,0,0,0,True,0.0,0.003,0.0,0.004,1.12
grid,grid10,tree,mosek,5,inf,162210000.0,162180000.0,1186,911,1,0,0,318,0,True,0.0,0.003,0.001,0.005,1.125
grid,grid10,tree,mosek,6,inf,162210000.0,280390000.0,1706,911,271,520,0,0,0,True,0.112,0.002,0.0,0.116,1.241
grid,grid10,tree,mosek,7,inf,162210000.0,764440000.0,2249,914,298,543,0,3,0,True,0.116,0.002,0.001,0.12,1.361
grid,grid10,tree,mosek,8,inf,162210000.0,1356800000.0,2801,929,209,552,0,15,0,True,0.127,0.002,0.001,0.131,1.493
grid,grid10,tree,mosek,9,inf,162210000.0,1435100000.0,3358,963,164,557,0,34,0,True,0.125,0.002,0.001,0.129,1.622
grid,grid10,tree,mosek,10,inf,162210000.0,957970000.0,3920,1012,95,562,0,49,0,True,0.177,0.002,0.001,0.182,1.804
grid,grid10,tree,mosek,11,inf,162210000.0,165180000.0,4398,1066,1,558,80,54,0,True,0.277,0.002,0.001,0.282,2.086
grid,grid10,tree,mosek,12,inf,162890000.0,164640000.0,4687,1091,0,546,257,25,0,True,0.197,0.002,0.001,0.203,2.289
grid,grid10,tree,mosek,13,inf,163450000.0,164490000.0,4983,1101,0,533,237,10,0,True,0.258,0.002,0.002,0.265,2.553
grid,grid10,tree,mosek,14,inf,163560000.0,164360000.0,5247,1113,0,528,264,12,0,True,0.246,0.002,0.001,0.252,2.805
grid,grid10,tree,mosek,15,inf,163740000.0,164300000.0,5460,1066,0,511,298,8,55,True,0.252,0.002,0.001,0.259,3.064
grid,grid10,tree,mosek,16,inf,163870000.0,164250000.0,5504,1066,0,505,461,7,7,True,0.229,0.002,0.001,0.235,3.299
grid,grid10,tree,mosek,17,inf,163910000.0,164200000.0,5376,1053,0,478,606,10,23,True,0.227,0.002,0.001,0.233,3.532
grid,grid10,tree,mosek,18,inf,163980000.0,164180000.0,5358,1054,0,474,492,6,5,True,0.211,0.002,0.001,0.217,3.749
grid,grid10,tree,mosek,19,inf,164020000.0,164150000.0,5275,1038,0,470,553,3,19,True,0.209,0.002,0.001,0.215,3.964
grid,grid10,tree,mosek,20,inf,164040000.0,164140000.0,5247,1034,0,450,478,7,11,True,0.208,0.002,0.001,0.214,4.178
grid,grid10,tree,mosek,21,inf,164060000.0,164130000.0,5249,1037,0,436,434,4,1,True,0.209,0.003,0.001,0.215,4.393
grid,grid10,tree,mosek,22,inf,164080000.0,164120000.0,5319,1037,0,401,331,3,3,True,0.198,0.002,0.001,0.204,4.598
grid,grid10,tree,mosek,23,inf,164090000.0,164120000.0,5406,1040,0,382,295,3,0,True,0.246,0.002,0.001,0.252,4.849
grid,grid10,tree,mosek,24,inf,164100000.0,164110000.0,5547,1043,0,354,213,3,0,True,0.201,0.002,0.001,0.207,5.056
grid,grid10,tree,mosek,25,inf,164110000.0,164110000.0,5789,1047,0,325,83,4,0,True,0.231,0.002,0.001,0.236,5.293
grid,grid10,tree,mosek,26,164110000.0,164110000.0,164110000.0,5789,1047,0,271,0,0,0,False,0.272,0.002,0.001,0.275,5.568
grid,grid11,path,copt-cpu,1,inf,326840000.0,326840000.0,4241,4241,0,0,0,241,0,True,0.01,0.005,0.001,0.016,0.016
grid,grid11,path,copt-cpu,2,inf,326840000.0,390010000.0,7583,4241,241,3342,0,0,0,True,0.066,0.003,0.0,0.071,0.086
grid,grid11,path,copt-cpu,3,inf,327040000.0,330400000.0,9985,4365,0,2278,0,124,0,True,0.089,0.003,0.001,0.096,0.182
grid,grid11,path,copt-cpu,4,inf,327040000.0,331080000.0,12798,4383,7,2795,0,18,0,True,0.244,0.003,0.001,0.25,0.433
grid,grid11,path,copt-cpu,5,inf,328250000.0,329840000.0,15087,4403,0,2269,0,20,0,True,0.34,0.003,0.001,0.347,0.78
grid,grid11,path,copt-cpu,6,inf,328700000.0,329520000.0,17060,4421,0,1955,0,18,0,True,0.339,0.003,0.002,0.348,1.127
grid,grid11,path,copt-cpu,7,inf,328990000.0,329390000.0,18621,4430,0,1552,0,9,0,True,0.402,0.003,0.002,0.409,1.536
grid,grid11,path,copt-cpu,8,inf,329160000.0,329310000.0,18028,4361,0,1105,1629,4,73,True,0.449,0.003,0.003,0.465,2.001
grid,grid11,path,copt-cpu,9,inf,329210000.0,329270000.0,17041,4318,0,748,1692,7,50,True,0.332,0.003,0.002,0.345,2.346
grid,grid11,path,copt-cpu,10,inf,329240000.0,329260000.0,14551,4309,0,518,2999,5,14,True,0.238,0.003,0.001,0.247,2.593
grid,grid11,path,copt-cpu,11,inf,329250000.0,329260000.0,12662,4299,0,305,2184,3,13,True,0.253,0.003,0.002,0.262,2.856
grid,grid11,path,copt-cpu,12,inf,329260000.0,329260000.0,11146,4295,0,108,1620,3,7,True,0.199,0.003,0.001,0.207,3.063
grid,grid11,path,copt-cpu,13,inf,329260000.0,329260000.0,10055,4286,0,48,1130,1,10,True,0.188,0.003,0.001,0.195,3.258
grid,grid11,path,copt-cpu,14,329260000.0,329260000.0,329260000.0,10055,4286,0,5,0,0,0,False,0.161,0.002,0.0,0.163,3.421
grid,grid11,path,copt-gpu,1,inf,326840000.0,326840000.0,4241,4241,0,0,0,241,0,True,0.285,0.005,0.001,0.292,0.292
grid,grid11,path,copt-gpu,2,inf,326840000.0,390010000.0,7583,4241,241,3342,0,0,0,True,0.092,0.003,0.0,0.097,0.389
grid,grid11,path,copt-gpu,3,inf,327040000.0,330400000.0,9985,4365,0,2278,0,124,0,True,0.106,0.003,0.001,0.111,0.5
grid,grid11,path,copt-gpu,4,inf,327040000.0,331080000.0,12798,4383,7,2795,0,18,0,True,0.19,0.003,0.001,0.196,0.696
grid,grid11,path,copt-gpu,5,inf,328250000.0,329840000.0,15087,4403,0,2269,0,20,0,True,0.214,0.003,0.001,0.22,0.916
grid,grid11,path,copt-gpu,6,inf,328700000.0,329520000.0,17060,4421,0,1955,0,18,0,True,0.22,0.002,0.001,0.226,1.141
grid,grid11,path,copt-gpu,7,inf,328990000.0,329390000.0,18621,4430,0,1552,0,9,0,True,0.258,0.002,0.001,0.263,1.404
grid,grid11,path,copt-gpu,8,inf,329160000.0,329310000.0,18028,4361,0,1105,1629,4,73,True,0.28,0.002,0.002,0.291,1.695
grid,grid11,path,copt-gpu,9,inf,329210000.0,329270000.0,17037,4318,0,747,1695,7,50,True,0.251,0.002,0.001,0.261,1.956
grid,grid11,path,copt-gpu,10,inf,329240000.0,329260000.0,14522,4308,0,499,3004,4,14,True,0.215,0.002,0.001,0.224,2.181
grid,grid11,path,copt-gpu,11,inf,329250000.0,329260000.0,12661,4298,0,360,2211,3,13,True,0.186,0.002,0.001,0.195,2.376
grid,grid11,path,copt-gpu,12,inf,329260000.0,329260000.0,11187,4292,0,149,1617,1,7,True,0.198,0.002,0.001,0.206,2.582
grid,grid11,path,copt-gpu,13,inf,329260000.0,329260000.0,10116,4283,0,60,1122,2,11,True,0.168,0.002,0.001,0.175,2.757
grid,grid11,path,copt-gpu,14,inf,329260000.0,329260000.0,9493,4274,0,4,618,1,10,True,0.172,0.002,0.001,0.179,2.935
grid,grid11,path,copt-gpu,15,inf,329260000.0,329260000.0,9494,4275,0,0,0,1,0,True,0.165,0.004,0.001,0.17,3.105
grid,grid11,path,copt-gpu,16,329260000.0,329260000.0,329260000.0,9494,4275,0,0,0,0,0,False,0.235,0.006,0.0,0.241,3.346
grid,grid11,path,cuopt,1,inf,326840000.0,326840000.0,4241,4241,0,0,0,241,0,True,0.481,0.005,0.002,0.488,0.488
grid,grid11,path,cuopt,2,inf,326840000.0,390010000.0,7583,4241,241,3342,0,0,0,True,0.168,0.002,0.0,0.171,0.659
grid,grid11,path,cuopt,3,inf,327040000.0,330400000.0,9989,4365,0,2282,0,124,0,True,0.134,0.002,0.001,0.139,0.798
grid,grid11,path,cuopt,4,inf,327040000.0,331100000.0,12800,4384,7,2792,0,19,0,True,0.226,0.003,0.001,0.231,1.03
grid,grid11,path,cuopt,5,inf,328260000.0,329830000.0,15098,4405,0,2277,0,21,0,True,0.194,0.003,0.001,0.199,1.229
grid,grid11,path,cuopt,6,inf,328780000.0,329530000.0,16999,4420,0,1886,0,15,0,True,0.202,0.002,0.001,0.207,1.436
grid,grid11,path,cuopt,7,inf,329050000.0,329360000.0,18513,4433,0,1501,0,13,0,True,0.242,0.002,0.001,0.247,1.682
grid,grid11,path,cuopt,8,inf,329150000.0,329310000.0,19057,4363,0,1213,599,3,73,True,0.249,0.002,0.001,0.256,1.938
grid,grid11,path,cuopt,9,inf,329200000.0,329270000.0,18717,4318,0,825,1120,8,53,True,0.199,0.002,0.001,0.206,2.144
grid,grid11,path,cuopt,10,inf,329250000.0,329260000.0,17726,4312,0,490,1475,7,13,True,0.2,0.003,0.001,0.207,2.352
grid,grid11,path,cuopt,11,inf,329250000.0,329260000.0,17635,4301,0,175,255,1,12,True,0.228,0.003,0.0,0.236,2.587
grid,grid11,path,cuopt,12,inf,329260000.0,329260000.0,17243,4295,0,127,513,1,7,True,0.246,0.003,0.0,0.254,2.841
grid,grid11,path,cuopt,13,329260000.0,329260000.0,329260000.0,17243,4295,0,1,0,0,0,False,0.229,0.002,0.0,0.232,3.073
grid,grid11,path,highs,1,inf,326840000.0,326840000.0,4241,4241,0,0,0,241,0,True,0.073,0.004,0.001,0.078,0.078
grid,grid11,path,highs,2,inf,326840000.0,390010000.0,7583,4241,241,3342,0,0,0,True,0.422,0.002,0.0,0.426,0.504
grid,grid11,path,highs,3,inf,327040000.0,330400000.0,9989,4365,0,2282,0,124,0,True,0.917,0.002,0.002,0.923,1.426
grid,grid11,path,highs,4,inf,327040000.0,331100000.0,12799,4384,7,2791,0,19,0,True,2.019,0.002,0.001,2.024,3.451
grid,grid11,path,highs,5,inf,328260000.0,329840000.0,15081,4404,0,2262,0,20,0,True,2.649,0.002,0.001,2.655,6.106
grid,grid11,path,highs,6,inf,328770000.0,329510000.0,17003,4422,0,1904,0,18,0,True,4.137,0.002,0.001,4.142,10.248
grid,grid11,path,highs,7,inf,328990000.0,329360000.0,18559,4432,0,1546,0,10,0,True,4.028,0.002,0.001,4.032,14.28
grid,grid11,path,highs,8,inf,329170000.0,329300000.0,18265,4366,0,1029,1257,5,71,True,5.104,0.002,0.001,5.111,19.39
grid,grid11,path,highs,9,inf,329230000.0,329270000.0,17709,4321,0,779,1290,5,50,True,3.96,0.003,0.001,3.967,23.358
grid,grid11,path,highs,10,inf,329250000.0,329260000.0,15759,4311,0,402,2342,4,14,True,3.401,0.003,0.001,3.408,26.766
grid,grid11,path,highs,11,inf,329260000.0,329260000.0,14844,4303,0,135,1042,2,10,True,3.276,0.002,0.001,3.282,30.048
grid,grid11,path,highs,12,inf,329260000.0,329260000.0,14845,4304,0,0,0,1,0,True,2.901,0.006,0.001,2.908,32.956
grid,grid11,path,highs,13,329260000.0,329260000.0,329260000.0,14845,4304,0,10,0,0,0,False,2.99,0.003,0.0,2.993,35.95
grid,grid11,path,mosek,1,inf,326840000.0,326840000.0,4241,4241,0,0,0,241,0,True,0.023,0.004,0.003,0.03,0.03
grid,grid11,path,mosek,2,inf,326840000.0,390010000.0,7583,4241,241,3342,0,0,0,True,0.093,0.002,0.0,0.098,0.128
grid,grid11,path,mosek,3,inf,327040000.0,330390000.0,9989,4365,0,2282,0,124,0,True,0.092,0.003,0.002,0.1,0.228
grid,grid11,path,mosek,4,inf,327040000.0,331080000.0,12806,4386,7,2796,0,21,0,True,0.376,0.003,0.003,0.384,0.612
grid,grid11,path,mosek,5,inf,328320000.0,329800000.0,15097,4403,0,2274,0,17,0,True,0.436,0.003,0.002,0.443,1.056
grid,grid11,path,mosek,6,inf,328730000.0,329480000.0,17033,4414,0,1925,0,11,0,True,0.478,0.003,0.004,0.487,1.543
grid,grid11,path,mosek,7,inf,329080000.0,329330000.0,18433,4423,0,1391,0,9,0,True,0.41,0.003,0.005,0.419,1.961
grid,grid11,path,mosek,8,inf,329190000.0,329270000.0,19141,4365,0,919,153,8,66,True,0.43,0.003,0.006,0.443,2.404
grid,grid11,path,mosek,9,inf,329210000.0,329260000.0,19824,4319,0,735,6,2,48,True,0.426,0.002,0.005,0.438,2.842
grid,grid11,path,mosek,10,329240000.0,329240000.0,329240000.0,20108,4303,0,319,19,0,16,True,0.354,0.002,0.001,0.361,3.203
grid,grid11,path,mosek,11,329240000.0,329250000.0,329260000.0,20266,4295,0,166,0,0,8,True,0.351,0.002,0.0,0.356,3.559
grid,grid11,path,mosek,12,329240000.0,329260000.0,329240000.0,20338,4289,0,78,0,0,6,True,0.33,0.002,0.0,0.334,3.893
grid,grid11,path,mosek,13,329240000.0,329260000.0,329250000.0,20335,4283,0,4,1,0,6,True,0.325,0.003,0.0,0.331,4.224
grid,grid11,path,mosek,14,329240000.0,329260000.0,329240000.0,20335,4283,0,0,0,0,0,True,0.315,0.005,0.0,0.321,4.545
grid,grid11,tree,copt-cpu,1,inf,326840000.0,62500.0,1250,625,625,0,0,0,0,True,0.007,0.005,0.0,0.013,0.013
grid,grid11,tree,copt-cpu,2,inf,326840000.0,625000.0,1250,625,625,0,0,0,0,True,0.007,0.005,0.0,0.012,0.025
grid,grid11,tree,copt-cpu,3,inf,326840000.0,6250000.0,1250,625,625,0,0,0,0,True,0.005,0.005,0.0,0.01,0.035
grid,grid11,tree,copt-cpu,4,inf,326840000.0,62161000.0,1250,625,613,0,0,0,0,True,0.005,0.005,0.0,0.01,0.045
grid,grid11,tree,copt-cpu,5,inf,326840000.0,321920000.0,1250,817,31,0,0,192,0,True,0.005,0.005,0.0,0.01,0.055
